cases,region,date
34,REGION IV-A-CALABARZON,2016-06-12
45,REGION IV-A-CALABARZON,2016-06-19
58,REGION IV-A-CALABARZON,2016-06-26
53,REGION IV-A-CALABARZON,2016-07-03
67,REGION IV-A-CALABARZON,2016-07-10
110,REGION IV-A-CALABARZON,2016-07-17
117,REGION IV-A-CALABARZON,2016-07-24
146,REGION IV-A-CALABARZON,2016-07-31
169,REGION IV-A-CALABARZON,2016-08-07
195,REGION IV-A-CALABARZON,2016-08-14
143,REGION IV-A-CALABARZON,2016-08-21
166,REGION IV-A-CALABARZON,2016-08-28
234,REGION IV-A-CALABARZON,2016-09-04
151,REGION IV-A-CALABARZON,2016-09-11
175,REGION IV-A-CALABARZON,2016-09-18
169,REGION IV-A-CALABARZON,2016-09-25
131,REGION IV-A-CALABARZON,2016-10-02
198,REGION IV-A-CALABARZON,2016-10-09
116,REGION IV-A-CALABARZON,2016-10-16
134,REGION IV-A-CALABARZON,2016-10-23
138,REGION IV-A-CALABARZON,2016-10-30
135,REGION IV-A-CALABARZON,2016-11-06
126,REGION IV-A-CALABARZON,2016-11-13
141,REGION IV-A-CALABARZON,2016-11-20
123,REGION IV-A-CALABARZON,2016-11-27
140,REGION IV-A-CALABARZON,2016-12-04
134,REGION IV-A-CALABARZON,2016-12-11
111,REGION IV-A-CALABARZON,2016-12-18
72,REGION IV-A-CALABARZON,2016-12-25
3,Region I-ILOCOS REGION,2016-01-10
6,Region I-ILOCOS REGION,2016-01-17
8,Region I-ILOCOS REGION,2016-01-24
8,Region I-ILOCOS REGION,2016-01-31
6,Region I-ILOCOS REGION,2016-02-07
4,Region I-ILOCOS REGION,2016-02-14
2,Region I-ILOCOS REGION,2016-02-21
4,Region I-ILOCOS REGION,2016-02-28
2,Region I-ILOCOS REGION,2016-03-06
7,Region I-ILOCOS REGION,2016-03-13
3,Region I-ILOCOS REGION,2016-03-20
1,Region I-ILOCOS REGION,2016-03-27
5,Region I-ILOCOS REGION,2016-04-03
3,Region I-ILOCOS REGION,2016-04-10
4,Region I-ILOCOS REGION,2016-04-17
6,Region I-ILOCOS REGION,2016-04-24
4,Region I-ILOCOS REGION,2016-05-01
5,Region I-ILOCOS REGION,2016-05-08
2,Region I-ILOCOS REGION,2016-05-15
3,Region I-ILOCOS REGION,2016-05-22
8,Region I-ILOCOS REGION,2016-05-29
18,Region I-ILOCOS REGION,2016-06-05
5,Region I-ILOCOS REGION,2016-06-12
5,Region I-ILOCOS REGION,2016-06-19
9,Region I-ILOCOS REGION,2016-06-26
17,Region I-ILOCOS REGION,2016-07-03
4,Region I-ILOCOS REGION,2016-07-10
10,Region I-ILOCOS REGION,2016-07-17
8,Region I-ILOCOS REGION,2016-07-24
16,Region I-ILOCOS REGION,2016-07-31
19,Region I-ILOCOS REGION,2016-08-07
14,Region I-ILOCOS REGION,2016-08-14
29,Region I-ILOCOS REGION,2016-08-21
22,Region I-ILOCOS REGION,2016-08-28
21,Region I-ILOCOS REGION,2016-09-04
36,Region I-ILOCOS REGION,2016-09-11
33,Region I-ILOCOS REGION,2016-09-18
5,Region I-ILOCOS REGION,2016-09-25
29,Region I-ILOCOS REGION,2016-10-02
18,Region I-ILOCOS REGION,2016-10-09
27,Region I-ILOCOS REGION,2016-10-16
32,Region I-ILOCOS REGION,2016-10-23
27,Region I-ILOCOS REGION,2016-10-30
7,Region I-ILOCOS REGION,2016-11-06
27,Region I-ILOCOS REGION,2016-11-13
31,Region I-ILOCOS REGION,2016-11-20
17,Region I-ILOCOS REGION,2016-11-27
4,Region I-ILOCOS REGION,2016-12-04
5,Region I-ILOCOS REGION,2016-12-11
2,Region I-ILOCOS REGION,2016-12-18
2,Region I-ILOCOS REGION,2016-12-25
32,Region I-ILOCOS REGION,2016-01-10
9,Region I-ILOCOS REGION,2016-01-17
11,Region I-ILOCOS REGION,2016-01-24
23,Region I-ILOCOS REGION,2016-01-31
14,Region I-ILOCOS REGION,2016-02-07
18,Region I-ILOCOS REGION,2016-02-14
12,Region I-ILOCOS REGION,2016-02-21
12,Region I-ILOCOS REGION,2016-02-28
10,Region I-ILOCOS REGION,2016-03-06
17,Region I-ILOCOS REGION,2016-03-13
8,Region I-ILOCOS REGION,2016-03-20
12,Region I-ILOCOS REGION,2016-03-27
10,Region I-ILOCOS REGION,2016-04-03
11,Region I-ILOCOS REGION,2016-04-10
10,Region I-ILOCOS REGION,2016-04-17
5,Region I-ILOCOS REGION,2016-04-24
5,Region I-ILOCOS REGION,2016-05-01
5,Region I-ILOCOS REGION,2016-05-08
5,Region I-ILOCOS REGION,2016-05-15
1,Region I-ILOCOS REGION,2016-05-22
1,Region I-ILOCOS REGION,2016-05-29
6,Region I-ILOCOS REGION,2016-06-05
11,Region I-ILOCOS REGION,2016-06-12
9,Region I-ILOCOS REGION,2016-06-19
16,Region I-ILOCOS REGION,2016-06-26
19,Region I-ILOCOS REGION,2016-07-03
36,Region I-ILOCOS REGION,2016-07-10
38,Region I-ILOCOS REGION,2016-07-17
41,Region I-ILOCOS REGION,2016-07-24
65,Region I-ILOCOS REGION,2016-07-31
47,Region I-ILOCOS REGION,2016-08-07
43,Region I-ILOCOS REGION,2016-08-14
32,Region I-ILOCOS REGION,2016-08-21
34,Region I-ILOCOS REGION,2016-08-28
40,Region I-ILOCOS REGION,2016-09-04
15,Region I-ILOCOS REGION,2016-09-11
18,Region I-ILOCOS REGION,2016-09-18
30,Region I-ILOCOS REGION,2016-09-25
21,Region I-ILOCOS REGION,2016-10-02
20,Region I-ILOCOS REGION,2016-10-09
11,Region I-ILOCOS REGION,2016-10-16
4,Region I-ILOCOS REGION,2016-10-23
6,Region I-ILOCOS REGION,2016-10-30
7,Region I-ILOCOS REGION,2016-11-06
9,Region I-ILOCOS REGION,2016-11-13
4,Region I-ILOCOS REGION,2016-11-20
10,Region I-ILOCOS REGION,2016-11-27
9,Region I-ILOCOS REGION,2016-12-04
5,Region I-ILOCOS REGION,2016-12-11
3,Region I-ILOCOS REGION,2016-12-18
10,Region I-ILOCOS REGION,2016-12-25
48,Region I-ILOCOS REGION,2016-01-10
33,Region I-ILOCOS REGION,2016-01-17
35,Region I-ILOCOS REGION,2016-01-24
34,Region I-ILOCOS REGION,2016-01-31
24,Region I-ILOCOS REGION,2016-02-07
19,Region I-ILOCOS REGION,2016-02-14
35,Region I-ILOCOS REGION,2016-02-21
23,Region I-ILOCOS REGION,2016-02-28
16,Region I-ILOCOS REGION,2016-03-06
16,Region I-ILOCOS REGION,2016-03-13
15,Region I-ILOCOS REGION,2016-03-20
11,Region I-ILOCOS REGION,2016-03-27
12,Region I-ILOCOS REGION,2016-04-03
13,Region I-ILOCOS REGION,2016-04-10
17,Region I-ILOCOS REGION,2016-04-17
15,Region I-ILOCOS REGION,2016-04-24
24,Region I-ILOCOS REGION,2016-05-01
11,Region I-ILOCOS REGION,2016-05-08
20,Region I-ILOCOS REGION,2016-05-15
17,Region I-ILOCOS REGION,2016-05-22
13,Region I-ILOCOS REGION,2016-05-29
11,Region I-ILOCOS REGION,2016-06-05
17,Region I-ILOCOS REGION,2016-06-12
28,Region I-ILOCOS REGION,2016-06-19
35,Region I-ILOCOS REGION,2016-06-26
39,Region I-ILOCOS REGION,2016-07-03
54,Region I-ILOCOS REGION,2016-07-10
59,Region I-ILOCOS REGION,2016-07-17
70,Region I-ILOCOS REGION,2016-07-24
84,Region I-ILOCOS REGION,2016-07-31
72,Region I-ILOCOS REGION,2016-08-07
80,Region I-ILOCOS REGION,2016-08-14
69,Region I-ILOCOS REGION,2016-08-21
38,Region I-ILOCOS REGION,2016-08-28
29,Region I-ILOCOS REGION,2016-09-04
29,Region I-ILOCOS REGION,2016-09-11
28,Region I-ILOCOS REGION,2016-09-18
32,Region I-ILOCOS REGION,2016-09-25
19,Region I-ILOCOS REGION,2016-10-02
19,Region I-ILOCOS REGION,2016-10-09
11,Region I-ILOCOS REGION,2016-10-16
6,Region I-ILOCOS REGION,2016-10-23
18,Region I-ILOCOS REGION,2016-10-30
20,Region I-ILOCOS REGION,2016-11-06
11,Region I-ILOCOS REGION,2016-11-13
15,Region I-ILOCOS REGION,2016-11-20
11,Region I-ILOCOS REGION,2016-11-27
10,Region I-ILOCOS REGION,2016-12-04
8,Region I-ILOCOS REGION,2016-12-11
10,Region I-ILOCOS REGION,2016-12-18
8,Region I-ILOCOS REGION,2016-12-25
78,Region II-CAGAYAN VALLEY,2016-01-10
55,Region II-CAGAYAN VALLEY,2016-01-17
67,Region II-CAGAYAN VALLEY,2016-01-24
36,Region II-CAGAYAN VALLEY,2016-01-31
56,Region II-CAGAYAN VALLEY,2016-02-07
61,Region II-CAGAYAN VALLEY,2016-02-14
80,Region II-CAGAYAN VALLEY,2016-02-21
30,Region II-CAGAYAN VALLEY,2016-02-28
40,Region II-CAGAYAN VALLEY,2016-03-06
29,Region II-CAGAYAN VALLEY,2016-03-13
28,Region II-CAGAYAN VALLEY,2016-03-20
39,Region II-CAGAYAN VALLEY,2016-03-27
32,Region II-CAGAYAN VALLEY,2016-04-03
24,Region II-CAGAYAN VALLEY,2016-04-10
17,Region II-CAGAYAN VALLEY,2016-04-17
16,Region II-CAGAYAN VALLEY,2016-04-24
28,Region II-CAGAYAN VALLEY,2016-05-01
7,Region II-CAGAYAN VALLEY,2016-05-08
3,Region II-CAGAYAN VALLEY,2016-05-15
6,Region II-CAGAYAN VALLEY,2016-05-22
3,Region II-CAGAYAN VALLEY,2016-05-29
2,Region II-CAGAYAN VALLEY,2016-06-05
4,Region II-CAGAYAN VALLEY,2016-06-12
8,Region II-CAGAYAN VALLEY,2016-06-19
8,Region II-CAGAYAN VALLEY,2016-06-26
14,Region II-CAGAYAN VALLEY,2016-07-03
24,Region II-CAGAYAN VALLEY,2016-07-10
29,Region II-CAGAYAN VALLEY,2016-07-17
43,Region II-CAGAYAN VALLEY,2016-07-24
32,Region II-CAGAYAN VALLEY,2016-07-31
70,Region II-CAGAYAN VALLEY,2016-08-07
64,Region II-CAGAYAN VALLEY,2016-08-14
60,Region II-CAGAYAN VALLEY,2016-08-21
70,Region II-CAGAYAN VALLEY,2016-08-28
42,Region II-CAGAYAN VALLEY,2016-09-04
49,Region II-CAGAYAN VALLEY,2016-09-11
10,Region II-CAGAYAN VALLEY,2016-09-18
9,Region II-CAGAYAN VALLEY,2016-09-25
7,Region II-CAGAYAN VALLEY,2016-10-02
14,Region II-CAGAYAN VALLEY,2016-10-09
17,Region II-CAGAYAN VALLEY,2016-10-16
8,Region II-CAGAYAN VALLEY,2016-10-23
11,Region II-CAGAYAN VALLEY,2016-10-30
25,Region II-CAGAYAN VALLEY,2016-11-06
21,Region II-CAGAYAN VALLEY,2016-11-13
11,Region II-CAGAYAN VALLEY,2016-11-20
6,Region II-CAGAYAN VALLEY,2016-11-27
4,Region II-CAGAYAN VALLEY,2016-12-04
4,Region II-CAGAYAN VALLEY,2016-12-11
1,Region II-CAGAYAN VALLEY,2016-12-18
1,Region II-CAGAYAN VALLEY,2016-12-25
33,Region I-ILOCOS REGION,2016-01-10
35,Region I-ILOCOS REGION,2016-01-17
38,Region I-ILOCOS REGION,2016-01-24
19,Region I-ILOCOS REGION,2016-01-31
29,Region I-ILOCOS REGION,2016-02-07
16,Region I-ILOCOS REGION,2016-02-14
13,Region I-ILOCOS REGION,2016-02-21
14,Region I-ILOCOS REGION,2016-02-28
15,Region I-ILOCOS REGION,2016-03-06
16,Region I-ILOCOS REGION,2016-03-13
16,Region I-ILOCOS REGION,2016-03-20
19,Region I-ILOCOS REGION,2016-03-27
17,Region I-ILOCOS REGION,2016-04-03
19,Region I-ILOCOS REGION,2016-04-10
14,Region I-ILOCOS REGION,2016-04-17
11,Region I-ILOCOS REGION,2016-04-24
15,Region I-ILOCOS REGION,2016-05-01
10,Region I-ILOCOS REGION,2016-05-08
11,Region I-ILOCOS REGION,2016-05-15
12,Region I-ILOCOS REGION,2016-05-22
14,Region I-ILOCOS REGION,2016-05-29
18,Region I-ILOCOS REGION,2016-06-05
16,Region I-ILOCOS REGION,2016-06-12
22,Region I-ILOCOS REGION,2016-06-19
38,Region I-ILOCOS REGION,2016-06-26
25,Region I-ILOCOS REGION,2016-07-03
45,Region I-ILOCOS REGION,2016-07-10
46,Region I-ILOCOS REGION,2016-07-17
90,Region I-ILOCOS REGION,2016-07-24
82,Region I-ILOCOS REGION,2016-07-31
118,Region I-ILOCOS REGION,2016-08-07
106,Region I-ILOCOS REGION,2016-08-14
97,Region I-ILOCOS REGION,2016-08-21
113,Region I-ILOCOS REGION,2016-08-28
116,Region I-ILOCOS REGION,2016-09-04
118,Region I-ILOCOS REGION,2016-09-11
78,Region I-ILOCOS REGION,2016-09-18
93,Region I-ILOCOS REGION,2016-09-25
67,Region I-ILOCOS REGION,2016-10-02
55,Region I-ILOCOS REGION,2016-10-09
50,Region I-ILOCOS REGION,2016-10-16
41,Region I-ILOCOS REGION,2016-10-23
22,Region I-ILOCOS REGION,2016-10-30
30,Region I-ILOCOS REGION,2016-11-06
39,Region I-ILOCOS REGION,2016-11-13
20,Region I-ILOCOS REGION,2016-11-20
15,Region I-ILOCOS REGION,2016-11-27
14,Region I-ILOCOS REGION,2016-12-04
15,Region I-ILOCOS REGION,2016-12-11
16,Region I-ILOCOS REGION,2016-12-18
2,Region I-ILOCOS REGION,2016-12-25
353,REGION IV-A-CALABARZON,2016-01-10
253,REGION IV-A-CALABARZON,2016-01-17
259,REGION IV-A-CALABARZON,2016-01-24
232,REGION IV-A-CALABARZON,2016-01-31
180,REGION IV-A-CALABARZON,2016-02-07
194,REGION IV-A-CALABARZON,2016-02-14
153,REGION IV-A-CALABARZON,2016-02-21
153,REGION IV-A-CALABARZON,2016-02-28
125,REGION IV-A-CALABARZON,2016-03-06
115,REGION IV-A-CALABARZON,2016-03-13
115,REGION IV-A-CALABARZON,2016-03-20
95,REGION IV-A-CALABARZON,2016-03-27
77,REGION IV-A-CALABARZON,2016-04-03
77,REGION IV-A-CALABARZON,2016-04-10
67,REGION IV-A-CALABARZON,2016-04-17
39,REGION IV-A-CALABARZON,2016-04-24
38,REGION IV-A-CALABARZON,2016-05-01
42,REGION IV-A-CALABARZON,2016-05-08
45,REGION IV-A-CALABARZON,2016-05-15
42,REGION IV-A-CALABARZON,2016-05-22
47,REGION IV-A-CALABARZON,2016-05-29
53,REGION IV-A-CALABARZON,2016-06-05
48,REGION IV-A-CALABARZON,2016-06-12
45,REGION IV-A-CALABARZON,2016-06-19
70,REGION IV-A-CALABARZON,2016-06-26
74,REGION IV-A-CALABARZON,2016-07-03
109,REGION IV-A-CALABARZON,2016-07-10
125,REGION IV-A-CALABARZON,2016-07-17
188,REGION IV-A-CALABARZON,2016-07-24
197,REGION IV-A-CALABARZON,2016-07-31
198,REGION IV-A-CALABARZON,2016-08-07
213,REGION IV-A-CALABARZON,2016-08-14
193,REGION IV-A-CALABARZON,2016-08-21
219,REGION IV-A-CALABARZON,2016-08-28
235,REGION IV-A-CALABARZON,2016-09-04
217,REGION IV-A-CALABARZON,2016-09-11
219,REGION IV-A-CALABARZON,2016-09-18
219,REGION IV-A-CALABARZON,2016-09-25
192,REGION IV-A-CALABARZON,2016-10-02
170,REGION IV-A-CALABARZON,2016-10-09
159,REGION IV-A-CALABARZON,2016-10-16
143,REGION IV-A-CALABARZON,2016-10-23
127,REGION IV-A-CALABARZON,2016-10-30
110,REGION IV-A-CALABARZON,2016-11-06
163,REGION IV-A-CALABARZON,2016-11-13
93,REGION IV-A-CALABARZON,2016-11-20
125,REGION IV-A-CALABARZON,2016-11-27
109,REGION IV-A-CALABARZON,2016-12-04
110,REGION IV-A-CALABARZON,2016-12-11
86,REGION IV-A-CALABARZON,2016-12-18
64,REGION IV-A-CALABARZON,2016-12-25
43,REGION IV-A-CALABARZON,2016-01-10
35,REGION IV-A-CALABARZON,2016-01-17
37,REGION IV-A-CALABARZON,2016-01-24
24,REGION IV-A-CALABARZON,2016-01-31
41,REGION IV-A-CALABARZON,2016-02-07
26,REGION IV-A-CALABARZON,2016-02-14
38,REGION IV-A-CALABARZON,2016-02-21
26,REGION IV-A-CALABARZON,2016-02-28
22,REGION IV-A-CALABARZON,2016-03-06
11,REGION IV-A-CALABARZON,2016-03-13
16,REGION IV-A-CALABARZON,2016-03-20
21,REGION IV-A-CALABARZON,2016-03-27
18,REGION IV-A-CALABARZON,2016-04-03
18,REGION IV-A-CALABARZON,2016-04-10
27,REGION IV-A-CALABARZON,2016-04-17
17,REGION IV-A-CALABARZON,2016-04-24
7,REGION IV-A-CALABARZON,2016-05-01
14,REGION IV-A-CALABARZON,2016-05-08
4,REGION IV-A-CALABARZON,2016-05-15
5,REGION IV-A-CALABARZON,2016-05-22
9,REGION IV-A-CALABARZON,2016-05-29
1,REGION IV-A-CALABARZON,2016-06-05
8,REGION IV-A-CALABARZON,2016-06-12
2,REGION IV-A-CALABARZON,2016-06-19
6,REGION IV-A-CALABARZON,2016-06-26
6,REGION IV-A-CALABARZON,2016-07-03
5,REGION IV-A-CALABARZON,2016-07-10
2,REGION IV-A-CALABARZON,2016-07-17
10,REGION IV-A-CALABARZON,2016-07-24
11,REGION IV-A-CALABARZON,2016-07-31
13,REGION IV-A-CALABARZON,2016-08-07
15,REGION IV-A-CALABARZON,2016-08-14
15,REGION IV-A-CALABARZON,2016-08-21
13,REGION IV-A-CALABARZON,2016-08-28
20,REGION IV-A-CALABARZON,2016-09-04
30,REGION IV-A-CALABARZON,2016-09-11
23,REGION IV-A-CALABARZON,2016-09-18
18,REGION IV-A-CALABARZON,2016-09-25
13,REGION IV-A-CALABARZON,2016-10-02
13,REGION IV-A-CALABARZON,2016-10-09
11,REGION IV-A-CALABARZON,2016-10-16
8,REGION IV-A-CALABARZON,2016-10-23
19,REGION IV-A-CALABARZON,2016-10-30
16,REGION IV-A-CALABARZON,2016-11-06
16,REGION IV-A-CALABARZON,2016-11-13
12,REGION IV-A-CALABARZON,2016-11-20
18,REGION IV-A-CALABARZON,2016-11-27
14,REGION IV-A-CALABARZON,2016-12-04
16,REGION IV-A-CALABARZON,2016-12-11
11,REGION IV-A-CALABARZON,2016-12-18
9,REGION IV-A-CALABARZON,2016-12-25
2,REGION IVB-MIMAROPA,2016-01-10
3,REGION IVB-MIMAROPA,2016-01-17
13,REGION IVB-MIMAROPA,2016-01-24
12,REGION IVB-MIMAROPA,2016-01-31
14,REGION IVB-MIMAROPA,2016-02-07
7,REGION IVB-MIMAROPA,2016-02-14
15,REGION IVB-MIMAROPA,2016-02-21
7,REGION IVB-MIMAROPA,2016-02-28
7,REGION IVB-MIMAROPA,2016-03-06
4,REGION IVB-MIMAROPA,2016-03-13
13,REGION IVB-MIMAROPA,2016-03-20
1,REGION IVB-MIMAROPA,2016-03-27
1,REGION IVB-MIMAROPA,2016-04-03
1,REGION IVB-MIMAROPA,2016-04-10
3,REGION IVB-MIMAROPA,2016-04-17
3,REGION IVB-MIMAROPA,2016-04-24
2,REGION IVB-MIMAROPA,2016-05-01
3,REGION IVB-MIMAROPA,2016-05-08
1,REGION IVB-MIMAROPA,2016-05-15
2,REGION IVB-MIMAROPA,2016-05-22
1,REGION IVB-MIMAROPA,2016-05-29
5,REGION IVB-MIMAROPA,2016-06-05
3,REGION IVB-MIMAROPA,2016-06-12
1,REGION IVB-MIMAROPA,2016-06-19
2,REGION IVB-MIMAROPA,2016-06-26
2,REGION IVB-MIMAROPA,2016-07-03
6,REGION IVB-MIMAROPA,2016-07-10
3,REGION IVB-MIMAROPA,2016-07-17
5,REGION IVB-MIMAROPA,2016-07-24
5,REGION IVB-MIMAROPA,2016-07-31
7,REGION IVB-MIMAROPA,2016-08-07
10,REGION IVB-MIMAROPA,2016-08-14
6,REGION IVB-MIMAROPA,2016-08-21
10,REGION IVB-MIMAROPA,2016-08-28
8,REGION IVB-MIMAROPA,2016-09-04
2,REGION IVB-MIMAROPA,2016-09-11
1,REGION IVB-MIMAROPA,2016-09-18
4,REGION IVB-MIMAROPA,2016-09-25
4,REGION IVB-MIMAROPA,2016-10-02
3,REGION IVB-MIMAROPA,2016-10-09
6,REGION IVB-MIMAROPA,2016-10-16
5,REGION IVB-MIMAROPA,2016-10-23
1,REGION IVB-MIMAROPA,2016-10-30
4,REGION IVB-MIMAROPA,2016-11-06
1,REGION IVB-MIMAROPA,2016-11-13
3,REGION IVB-MIMAROPA,2016-11-20
4,REGION IVB-MIMAROPA,2016-11-27
7,REGION IVB-MIMAROPA,2016-12-04
2,REGION IVB-MIMAROPA,2016-12-11
6,REGION IVB-MIMAROPA,2016-12-18
5,REGION IVB-MIMAROPA,2016-12-25
9,REGION V-BICOL REGION,2016-01-10
7,REGION V-BICOL REGION,2016-01-17
7,REGION V-BICOL REGION,2016-01-24
5,REGION V-BICOL REGION,2016-01-31
8,REGION V-BICOL REGION,2016-02-07
7,REGION V-BICOL REGION,2016-02-14
7,REGION V-BICOL REGION,2016-02-21
11,REGION V-BICOL REGION,2016-02-28
9,REGION V-BICOL REGION,2016-03-06
11,REGION V-BICOL REGION,2016-03-13
4,REGION V-BICOL REGION,2016-03-20
5,REGION V-BICOL REGION,2016-03-27
5,REGION V-BICOL REGION,2016-04-03
5,REGION V-BICOL REGION,2016-04-10
7,REGION V-BICOL REGION,2016-04-17
4,REGION V-BICOL REGION,2016-04-24
2,REGION V-BICOL REGION,2016-05-01
4,REGION V-BICOL REGION,2016-05-08
2,REGION V-BICOL REGION,2016-05-15
1,REGION V-BICOL REGION,2016-05-22
4,REGION V-BICOL REGION,2016-05-29
2,REGION V-BICOL REGION,2016-06-05
2,REGION V-BICOL REGION,2016-06-12
4,REGION V-BICOL REGION,2016-06-19
4,REGION V-BICOL REGION,2016-06-26
9,REGION V-BICOL REGION,2016-07-03
9,REGION V-BICOL REGION,2016-07-10
8,REGION V-BICOL REGION,2016-07-17
8,REGION V-BICOL REGION,2016-07-24
12,REGION V-BICOL REGION,2016-07-31
21,REGION V-BICOL REGION,2016-08-07
34,REGION V-BICOL REGION,2016-08-14
26,REGION V-BICOL REGION,2016-08-21
7,REGION V-BICOL REGION,2016-08-28
28,REGION V-BICOL REGION,2016-09-04
28,REGION V-BICOL REGION,2016-09-11
23,REGION V-BICOL REGION,2016-09-18
28,REGION V-BICOL REGION,2016-09-25
13,REGION V-BICOL REGION,2016-10-02
16,REGION V-BICOL REGION,2016-10-09
15,REGION V-BICOL REGION,2016-10-16
12,REGION V-BICOL REGION,2016-10-23
22,REGION V-BICOL REGION,2016-10-30
11,REGION V-BICOL REGION,2016-11-06
22,REGION V-BICOL REGION,2016-11-13
11,REGION V-BICOL REGION,2016-11-20
16,REGION V-BICOL REGION,2016-11-27
17,REGION V-BICOL REGION,2016-12-04
3,REGION V-BICOL REGION,2016-12-11
5,REGION V-BICOL REGION,2016-12-18
7,REGION V-BICOL REGION,2016-12-25
13,REGION V-BICOL REGION,2016-01-10
12,REGION V-BICOL REGION,2016-01-17
1,REGION V-BICOL REGION,2016-01-24
3,REGION V-BICOL REGION,2016-01-31
5,REGION V-BICOL REGION,2016-02-07
3,REGION V-BICOL REGION,2016-02-14
5,REGION V-BICOL REGION,2016-02-21
5,REGION V-BICOL REGION,2016-02-28
2,REGION V-BICOL REGION,2016-03-06
0,REGION V-BICOL REGION,2016-03-13
2,REGION V-BICOL REGION,2016-03-20
1,REGION V-BICOL REGION,2016-03-27
1,REGION V-BICOL REGION,2016-04-03
1,REGION V-BICOL REGION,2016-04-10
2,REGION V-BICOL REGION,2016-04-17
0,REGION V-BICOL REGION,2016-04-24
0,REGION V-BICOL REGION,2016-05-01
2,REGION V-BICOL REGION,2016-05-08
2,REGION V-BICOL REGION,2016-05-15
2,REGION V-BICOL REGION,2016-05-22
1,REGION V-BICOL REGION,2016-05-29
4,REGION V-BICOL REGION,2016-06-05
2,REGION V-BICOL REGION,2016-06-12
4,REGION V-BICOL REGION,2016-06-19
1,REGION V-BICOL REGION,2016-06-26
3,REGION V-BICOL REGION,2016-07-03
4,REGION V-BICOL REGION,2016-07-10
3,REGION V-BICOL REGION,2016-07-17
3,REGION V-BICOL REGION,2016-07-24
8,REGION V-BICOL REGION,2016-07-31
9,REGION V-BICOL REGION,2016-08-07
10,REGION V-BICOL REGION,2016-08-14
11,REGION V-BICOL REGION,2016-08-21
9,REGION V-BICOL REGION,2016-08-28
11,REGION V-BICOL REGION,2016-09-04
8,REGION V-BICOL REGION,2016-09-11
8,REGION V-BICOL REGION,2016-09-18
4,REGION V-BICOL REGION,2016-09-25
0,REGION V-BICOL REGION,2016-10-02
2,REGION V-BICOL REGION,2016-10-09
3,REGION V-BICOL REGION,2016-10-16
3,REGION V-BICOL REGION,2016-10-23
3,REGION V-BICOL REGION,2016-10-30
3,REGION V-BICOL REGION,2016-11-06
4,REGION V-BICOL REGION,2016-11-13
5,REGION V-BICOL REGION,2016-11-20
6,REGION V-BICOL REGION,2016-11-27
3,REGION V-BICOL REGION,2016-12-04
3,REGION V-BICOL REGION,2016-12-11
5,REGION V-BICOL REGION,2016-12-18
1,REGION V-BICOL REGION,2016-12-25
116,REGION III-CENTRAL LUZON,2016-01-10
63,REGION III-CENTRAL LUZON,2016-01-17
88,REGION III-CENTRAL LUZON,2016-01-24
56,REGION III-CENTRAL LUZON,2016-01-31
69,REGION III-CENTRAL LUZON,2016-02-07
71,REGION III-CENTRAL LUZON,2016-02-14
46,REGION III-CENTRAL LUZON,2016-02-21
49,REGION III-CENTRAL LUZON,2016-02-28
24,REGION III-CENTRAL LUZON,2016-03-06
29,REGION III-CENTRAL LUZON,2016-03-13
22,REGION III-CENTRAL LUZON,2016-03-20
13,REGION III-CENTRAL LUZON,2016-03-27
18,REGION III-CENTRAL LUZON,2016-04-03
20,REGION III-CENTRAL LUZON,2016-04-10
14,REGION III-CENTRAL LUZON,2016-04-17
13,REGION III-CENTRAL LUZON,2016-04-24
13,REGION III-CENTRAL LUZON,2016-05-01
11,REGION III-CENTRAL LUZON,2016-05-08
13,REGION III-CENTRAL LUZON,2016-05-15
8,REGION III-CENTRAL LUZON,2016-05-22
3,REGION III-CENTRAL LUZON,2016-05-29
11,REGION III-CENTRAL LUZON,2016-06-05
8,REGION III-CENTRAL LUZON,2016-06-12
18,REGION III-CENTRAL LUZON,2016-06-19
11,REGION III-CENTRAL LUZON,2016-06-26
24,REGION III-CENTRAL LUZON,2016-07-03
16,REGION III-CENTRAL LUZON,2016-07-10
28,REGION III-CENTRAL LUZON,2016-07-17
40,REGION III-CENTRAL LUZON,2016-07-24
43,REGION III-CENTRAL LUZON,2016-07-31
80,REGION III-CENTRAL LUZON,2016-08-07
106,REGION III-CENTRAL LUZON,2016-08-14
89,REGION III-CENTRAL LUZON,2016-08-21
76,REGION III-CENTRAL LUZON,2016-08-28
78,REGION III-CENTRAL LUZON,2016-09-04
104,REGION III-CENTRAL LUZON,2016-09-11
89,REGION III-CENTRAL LUZON,2016-09-18
80,REGION III-CENTRAL LUZON,2016-09-25
83,REGION III-CENTRAL LUZON,2016-10-02
70,REGION III-CENTRAL LUZON,2016-10-09
74,REGION III-CENTRAL LUZON,2016-10-16
59,REGION III-CENTRAL LUZON,2016-10-23
73,REGION III-CENTRAL LUZON,2016-10-30
47,REGION III-CENTRAL LUZON,2016-11-06
56,REGION III-CENTRAL LUZON,2016-11-13
74,REGION III-CENTRAL LUZON,2016-11-20
64,REGION III-CENTRAL LUZON,2016-11-27
58,REGION III-CENTRAL LUZON,2016-12-04
44,REGION III-CENTRAL LUZON,2016-12-11
45,REGION III-CENTRAL LUZON,2016-12-18
41,REGION III-CENTRAL LUZON,2016-12-25
21,Region II-CAGAYAN VALLEY,2016-01-10
20,Region II-CAGAYAN VALLEY,2016-01-17
16,Region II-CAGAYAN VALLEY,2016-01-24
